Country Code,Country,Airport ICAO Code,Airport Name,Airport Latitude,Airport Longitude,Operation Type,Flights,Fuel LTO Cycle (kg)  ,NOx LTO Total mass (g),PM2.5 LTO Emission (g),HC LTO Total mass (g),CO LTO Total Mass (g)
US,United States of America (the),KDFW,Dallas Fort Worth International Airport,32.896801,-97.038002,Commercial Passenger,334550,258824834,3472150270,22735854,205296256,2413041361
US,United States of America (the),KDFW,Dallas Fort Worth International Airport,32.896801,-97.038002,Commercial Freighter,9753,19678527,290679690,1077744,14433104,169793008
US,United States of America (the),KDFW,Dallas Fort Worth International Airport,32.896801,-97.038002,General Aviation,3196,1991678,27145545,198509,1707515,28782314
US,United States of America (the),KDAL,Dallas Love Field,32.847099,-96.851799,Commercial Passenger,86045,59182955,745453654,4069846,68904994,672426412
US,United States of America (the),KDAL,Dallas Love Field,32.847099,-96.851799,Commercial Freighter,141,141267,1246659,20110,411673,1478195
US,United States of America (the),KDAL,Dallas Love Field,32.847099,-96.851799,General Aviation,2871,352122,3887890,35917,1064848,27071795
US,United States of America (the),KMSN,Dane County Regional Truax Field,43.1399,-89.337502,Commercial Passenger,14962,8065861,91297680,777664,8192580,95819332
US,United States of America (the),KMSN,Dane County Regional Truax Field,43.1399,-89.337502,Commercial Freighter,416,661270,9457774,41248,364738,5251123
US,United States of America (the),KMSN,Dane County Regional Truax Field,43.1399,-89.337502,General Aviation,21224,243037,1167872,33241,4021644,164570546
US,United States of America (the),PHNL,Daniel K Inouye International Airport,21.32062,-157.924228,Commercial Passenger,94568,76490514,1191843492,5715841,63239413,743175824
US,United States of America (the),PHNL,Daniel K Inouye International Airport,21.32062,-157.924228,Commercial Freighter,12651,20642597,297718766,893027,21654023,229351001
US,United States of America (the),PHNL,Daniel K Inouye International Airport,21.32062,-157.924228,General Aviation,19105,2501486,38097653,180137,4574675,156348017
US,United States of America (the),KDWH,David Wayne Hooks Memorial Airport,30.0618000031,-95.5528030396,Commercial Passenger,1516,105894,608765,92649,1676100,6207022
US,United States of America (the),KDWH,David Wayne Hooks Memorial Airport,30.0618000031,-95.5528030396,General Aviation,28013,256879,794819,44211,5378103,219166473
US,United States of America (the),KDAB,Daytona Beach International Airport,29.179899,-81.058098,Commercial Passenger,3854,2339218,25483509,201574,3096719,30381137
US,United States of America (the),KDAB,Daytona Beach International Airport,29.179899,-81.058098,Commercial Freighter,2,1086,6529,728,48726,49636
US,United States of America (the),KDAB,Daytona Beach International Airport,29.179899,-81.058098,General Aviation,98691,746081,2877616,72476,16398400,682349020
US,United States of America (the),KPDK,DeKalb Peachtree Airport,33.87633,-84.30213,Commercial Passenger,7947,654283,3620037,479651,11725941,41049523
US,United States of America (the),KPDK,DeKalb Peachtree Airport,33.87633,-84.30213,Commercial Freighter,1,1262,19978,72,852,10438
US,United States of America (the),KPDK,DeKalb Peachtree Airport,33.87633,-84.30213,General Aviation,29662,292449,959301,46724,5965571,239044981
US,United States of America (the),KDTO,Denton Enterprise Airport,33.201769,-97.197983,Commercial Passenger,1178,99763,534544,87415,1264513,5137501
US,United States of America (the),KDTO,Denton Enterprise Airport,33.201769,-97.197983,Commercial Freighter,367,63022,358108,35801,406670,2601183
US,United States of America (the),KDTO,Denton Enterprise Airport,33.201769,-97.197983,General Aviation,43705,381529,1149795,49542,8177519,332317435
US,United States of America (the),KDEN,Denver International Airport,39.861698150635,-104.672996521,Commercial Passenger,323511,237432092,3066391323,17337855,204035208,2520608478
US,United States of America (the),KDEN,Denver International Airport,39.861698150635,-104.672996521,Commercial Freighter,5287,7757532,106262746,533983,8383316,69072853
US,United States of America (the),KDEN,Denver International Airport,39.861698150635,-104.672996521,General Aviation,5539,1829242,22738245,157483,2172768,42320496
US,United States of America (the),KDSM,Des Moines International Airport,41.534,-93.663101,Commercial Passenger,18075,10892842,133309983,914129,12056175,125784982
US,United States of America (the),KDSM,Des Moines International Airport,41.534,-93.663101,Commercial Freighter,1079,1542333,21807475,100341,825024,11782768
US,United States of America (the),KDSM,Des Moines International Airport,41.534,-93.663101,General Aviation,8348,137362,794802,19134,1646774,66500044
US,United States of America (the),KDTW,Detroit Metropolitan Wayne County Airport,42.21377,-83.353786,Commercial Passenger,141986,108957108,1396967528,6936188,60737265,1083966914
US,United States of America (the),KDTW,Detroit Metropolitan Wayne County Airport,42.21377,-83.353786,Commercial Freighter,2419,3476595,44752118,291826,4546746,33006405
US,United States of America (the),KDTW,Detroit Metropolitan Wayne County Airport,42.21377,-83.353786,General Aviation,1008,715175,10095276,49331,439452,10070831
US,United States of America (the),KDPA,Dupage Airport,41.90779877,-88.24859619,Commercial Passenger,1878,264919,2208994,111318,2004585,10962547
US,United States of America (the),KDPA,Dupage Airport,41.90779877,-88.24859619,Commercial Freighter,343,52511,168014,30443,94068,4060176
US,United States of America (the),KDPA,Dupage Airport,41.90779877,-88.24859619,General Aviation,39087,359907,1080447,45229,7314597,308384392
US,United States of America (the),KELP,El Paso International Airport,31.807199,-106.377998,Commercial Passenger,24856,14603176,167522924,1276798,15786300,167998798
US,United States of America (the),KELP,El Paso International Airport,31.807199,-106.377998,Commercial Freighter,3285,4133856,52403131,361149,6481441,40555693
US,United States of America (the),KELP,El Paso International Airport,31.807199,-106.377998,General Aviation,5845,118030,660545,25296,1254823,54628651
US,United States of America (the),PHKO,Ellison Onizuka Kona International Airport at Keahole,19.738783,-156.045603,Commercial Passenger,20216,13953454,199990695,1049085,4945581,125276889
US,United States of America (the),PHKO,Ellison Onizuka Kona International Airport at Keahole,19.738783,-156.045603,Commercial Freighter,2277,2782763,33626113,125592,3513575,35353760
US,United States of America (the),PHKO,Ellison Onizuka Kona International Airport at Keahole,19.738783,-156.045603,General Aviation,2017,70624,789955,12892,439946,15310191
US,United States of America (the),KOMA,Eppley Airfield,41.3032,-95.894096,Commercial Passenger,27657,16464869,193592709,1318340,19097825,189635452
US,United States of America (the),KOMA,Eppley Airfield,41.3032,-95.894096,Commercial Freighter,2059,2205780,28831016,205113,2420994,22993467
US,United States of America (the),KOMA,Eppley Airfield,41.3032,-95.894096,General Aviation,2755,104454,910273,11425,634410,24380722
US,United States of America (the),KCDW,Essex County Airport,40.875198364300005,-74.2814025879,Commercial Passenger,908,98953,735181,46317,1291413,5808802
US,United States of America (the),KCDW,Essex County Airport,40.875198364300005,-74.2814025879,Commercial Freighter,4,5944,100360,376,9224,68070
US,United States of America (the),KCDW,Essex County Airport,40.875198364300005,-74.2814025879,General Aviation,29280,277533,817219,50079,5311142,220877296
US,United States of America (the),KFFZ,Falcon Field,33.4608001709,-111.727996826,Commercial Passenger,1448,96600,419672,88877,1875312,6888169
US,United States of America (the),KFFZ,Falcon Field,33.4608001709,-111.727996826,Commercial Freighter,1,1418,22132,89,3272,14814
US,United States of America (the),KFFZ,Falcon Field,33.4608001709,-111.727996826,General Aviation,81846,745610,2123006,104783,14813408,637621908
US,United States of America (the),KFCM,Flying Cloud Airport,44.8272018433,-93.4570999146,Commercial Passenger,3620,302640,1749484,260444,3829688,15884882
US,United States of America (the),KFCM,Flying Cloud Airport,44.8272018433,-93.4570999146,Commercial Freighter,2,1572,23181,176,3272,18266
US,United States of America (the),KFCM,Flying Cloud Airport,44.8272018433,-93.4570999146,General Aviation,30144,259701,822749,36254,5734733,232038286
US,United States of America (the),KFXE,Fort Lauderdale Executive Airport,26.1972999573,-80.1707000732,Commercial Passenger,8336,576445,4113049,452086,4947358,22872179
US,United States of America (the),KFXE,Fort Lauderdale Executive Airport,26.1972999573,-80.1707000732,Commercial Freighter,20,2423,3214,1747,1500,233540
US,United States of America (the),KFXE,Fort Lauderdale Executive Airport,26.1972999573,-80.1707000732,General Aviation,45389,525643,1502199,88571,11117535,455622625
US,United States of America (the),KFLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,Commercial Passenger,128805,105989836,1546969947,9293884,87393868,1043657586
US,United States of America (the),KFLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,Commercial Freighter,1777,2404670,30479124,215771,2879935,22512659
US,United States of America (the),KFLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,General Aviation,6542,971084,12195265,222326,1953094,52217930
US,United States of America (the),KFTW,Fort Worth Meacham International Airport,32.819801,-97.362396,Commercial Passenger,4508,502732,3165361,308118,4585614,24886967
US,United States of America (the),KFTW,Fort Worth Meacham International Airport,32.819801,-97.362396,Commercial Freighter,14,8523,100031,1407,9487,171480
US,United States of America (the),KFTW,Fort Worth Meacham International Airport,32.819801,-97.362396,General Aviation,18021,378774,698222,104194,3702429,159560387
US,United States of America (the),KROC,Frederick Douglass Greater Rochester International Airport,43.1189,-77.672401,Commercial Passenger,17784,9495695,106686414,569093,9598966,115204875
US,United States of America (the),KROC,Frederick Douglass Greater Rochester International Airport,43.1189,-77.672401,Commercial Freighter,1135,1321774,15132964,140801,3046805,13590936
US,United States of America (the),KROC,Frederick Douglass Greater Rochester International Airport,43.1189,-77.672401,General Aviation,7223,130262,751013,24234,1466649,56191294
US,United States of America (the),KFAT,Fresno Yosemite International Airport,36.776199,-119.718002,Commercial Passenger,15755,8092476,94751258,882826,11831108,98067257
US,United States of America (the),KFAT,Fresno Yosemite International Airport,36.776199,-119.718002,Commercial Freighter,640,913076,12205892,75975,392753,7530550
US,United States of America (the),KFAT,Fresno Yosemite International Airport,36.776199,-119.718002,General Aviation,6836,125256,627158,47414,1635552,56999264
US,United States of America (the),KFHR,Friday Harbor Airport,48.523654,-123.024645,Commercial Passenger,2704,117515,380524,120846,901305,7737709
US,United States of America (the),KFHR,Friday Harbor Airport,48.523654,-123.024645,General Aviation,18504,324824,705559,141072,3165043,134287280
US,United States of America (the),KMKE,General Mitchell International Airport,42.947201,-87.896599,Commercial Passenger,34511,20258862,246001324,1639186,20512831,233871758
US,United States of America (the),KMKE,General Mitchell International Airport,42.947201,-87.896599,Commercial Freighter,2471,2503877,32596732,254823,2380397,26754328
US,United States of America (the),KMKE,General Mitchell International Airport,42.947201,-87.896599,General Aviation,1912,137062,1437275,19409,693535,16740871
US,United States of America (the),KIAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,Commercial Passenger,201597,154912084,2163262612,10875797,123857150,1563248392
US,United States of America (the),KIAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,Commercial Freighter,6531,12157993,185089160,666694,15010380,109719313
US,United States of America (the),KIAH,George Bush Intercontinental Houston Airport,29.984399795532227,-95.34140014648438,General Aviation,2135,980425,14541546,77987,976745,18895825
US,United States of America (the),KGTU,Georgetown Executive Airport at Johnny Gantt Field,30.677543,-97.678524,Commercial Passenger,1113,87392,289331,69526,717062,6453865
US,United States of America (the),KGTU,Georgetown Executive Airport at Johnny Gantt Field,30.677543,-97.678524,Commercial Freighter,1,1262,19978,72,852,10438
US,United States of America (the),KGTU,Georgetown Executive Airport at Johnny Gantt Field,30.677543,-97.678524,General Aviation,32674,269976,837188,30797,5929228,251187070
US,United States of America (the),KGRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,Commercial Passenger,21040,12855698,161553562,984691,12903682,145049540
US,United States of America (the),KGRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,Commercial Freighter,821,1342119,19063065,80473,845001,10214857
US,United States of America (the),KGRR,Gerald R. Ford International Airport,42.88079834,-85.52279663,General Aviation,10447,186733,985705,39705,2181596,90097765
US,United States of America (the),KSEE,Gillespie Field,32.826198577881,-116.97200012207,Commercial Passenger,686,51965,222678,50736,735462,3549548
US,United States of America (the),KSEE,Gillespie Field,32.826198577881,-116.97200012207,Commercial Freighter,2,1488,12840,62,2028,28008
US,United States of America (the),KSEE,Gillespie Field,32.826198577881,-116.97200012207,General Aviation,27639,242777,709850,38714,5004451,210314856
US,United States of America (the),KGEU,Glendale Municipal Airport,33.52690124511719,-112.29499816894533,Commercial Passenger,299,28459,143169,17603,340952,1923915
US,United States of America (the),KGEU,Glendale Municipal Airport,33.52690124511719,-112.29499816894533,General Aviation,22532,186588,571567,19065,4097026,170618350
